Potential,GSAslope,SS,FirstNorm,LastNorm,OrthogonalityDefect,Frobenius,TraceNorm,$L_{\infty}$-norm,DetOfLog,GSO_Linfty
74729.280871,0.057166,294376241.579575,3705.974636,4367.294929,153.677052,47773.770230,328057.993682,46611.000000,-193.084267,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.661549,47765.957585,327809.657622,46611.000000,-192.757121,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.641576,47755.729918,326797.501710,46611.000000,-193.522800,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.623033,47747.352565,326214.840283,46611.000000,-193.523352,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.694623,47783.249764,326487.451784,46611.000000,-193.843595,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.529874,47690.336254,325167.737016,45040.000000,-193.836377,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.594244,47721.809511,324733.447180,45040.000000,-193.881633,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.535052,47692.708793,323727.394619,45040.000000,-193.495823,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.576015,47717.765287,323073.213010,45040.000000,-193.393304,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.413299,47646.029163,322280.431483,45040.000000,-194.040690,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.370230,47622.588653,321849.553179,45040.000000,-194.582490,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.116918,47501.412600,320735.179876,45040.000000,-194.314131,30382.000000
74729.217221,0.057165,294374422.738970,3705.974636,4367.294929,153.163030,47523.888867,320261.116217,45040.000000,-193.637515,30382.000000
74721.503008,0.057073,293983931.681551,3705.974636,4367.294929,153.766789,47884.742831,321655.884358,46309.000000,-193.031746,30382.000000
74724.300125,0.057106,293767614.805060,3705.974636,4367.294929,154.676125,48307.814285,322588.077346,48164.000000,-193.936708,30382.000000
74724.300125,0.057106,293767614.805060,3705.974636,5194.972858,154.849673,48389.662109,322461.326275,48164.000000,-194.200511,30382.000000
74717.477538,0.057024,293573786.864135,3705.974636,4656.213590,153.653708,47823.060964,320294.272469,46318.000000,-193.506386,30382.000000
74717.477538,0.057024,293573786.864135,3705.974636,4656.213590,153.653708,47823.060964,320294.272469,46318.000000,-193.506386,30382.000000
74717.477538,0.057024,293573786.864135,3705.974636,4656.213590,153.653708,47823.060964,320294.272469,46318.000000,-193.506386,30382.000000
74710.845862,0.056945,293386636.193586,3705.974636,4597.428738,153.753645,47826.429994,318235.309045,45989.000000,-193.928549,30382.000000
74706.973115,0.056898,293297825.196155,3705.974636,5000.192496,154.466418,48194.007667,321351.579964,47979.000000,-193.776550,30382.000000
74698.937586,0.056802,293164992.797970,3705.974636,4381.804651,153.845627,47893.296295,319844.387772,46816.000000,-193.695508,30382.000000
74696.838022,0.056777,293135294.295601,3705.974636,4644.965554,153.460539,47674.075639,318490.613777,45040.000000,-193.721681,30382.000000
74696.838022,0.056777,293135294.295601,3705.974636,4644.965554,153.460539,47674.075639,318490.613777,45040.000000,-193.721681,30382.000000
74696.838022,0.056777,293135294.295601,3705.974636,4644.965554,153.460539,47674.075639,318490.613777,45040.000000,-193.721681,30382.000000
74696.838022,0.056777,293135294.295601,3705.974636,4644.965554,153.460539,47674.075639,318490.613777,45040.000000,-193.721681,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74694.444401,0.056748,293109083.942864,3705.974636,4391.308689,153.541253,47723.127213,319054.531118,45040.000000,-194.530219,30382.000000
74693.008118,0.056731,293082214.659314,3705.974636,4391.308689,153.644991,47809.414564,318927.807826,46205.000000,-194.090654,30382.000000
74693.008118,0.056731,293082214.659314,3705.974636,4391.308689,153.644991,47809.414564,318927.807826,46205.000000,-194.090654,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.664672,0.056678,293049997.744570,3705.974636,5365.461770,153.955983,47960.472037,320585.000093,46205.000000,-193.539103,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74688.643341,0.056678,293049885.980351,3705.974636,5365.461770,153.929182,47948.360639,320518.560469,46205.000000,-193.333616,30382.000000
74690.414209,0.056699,293897280.120900,3705.974636,5365.461770,154.065526,48025.133357,321907.037968,46205.000000,-193.662674,30382.000000
74690.414209,0.056699,293897280.120900,3705.974636,5365.461770,153.941526,47955.717605,321567.592430,46205.000000,-193.537777,30382.000000
74690.414209,0.056699,293897280.120900,3705.974636,5365.461770,153.948215,47959.009790,321673.552909,46205.000000,-193.615477,30382.000000
74691.937250,0.056718,294721331.479767,3705.974636,5365.461770,153.449524,47719.713159,320114.870522,46205.000000,-193.989070,30382.000000
74701.338706,0.056831,297156232.967123,3705.974636,5365.461770,153.566079,47766.948270,320903.390273,46205.000000,-194.039577,30382.000000
74705.888084,0.056885,298217214.171164,3705.974636,5365.461770,153.449564,47745.796527,320922.921359,46205.000000,-193.983480,30382.000000
74707.796253,0.056908,299234235.397493,3705.974636,5365.461770,153.376191,47709.739373,321787.541583,46539.000000,-194.122106,30382.000000
74716.261687,0.057010,301352798.571239,3705.974636,5365.461770,153.933868,47957.095367,322589.145925,46205.000000,-194.130546,30382.000000
74714.080713,0.056983,300472767.184827,3705.974636,5365.461770,153.511463,47771.649197,322342.978902,48300.000000,-194.140391,30382.000000
74721.010560,0.057067,301724520.060078,3705.974636,5365.461770,154.215370,48143.199935,323659.180498,48300.000000,-194.403598,30382.000000
74722.407943,0.057083,301970665.658894,3705.974636,5365.461770,153.864861,47921.345213,323463.009108,46205.000000,-193.906232,30382.000000
74736.773128,0.057256,304338009.019151,3705.974636,5365.461770,153.987922,48025.568752,324110.806111,46205.000000,-193.272356,30382.000000
74738.833623,0.057281,304685836.698070,3705.974636,5365.461770,153.585700,47774.767137,323790.381110,46205.000000,-193.972001,30382.000000
74744.577542,0.057349,304714153.682313,3705.974636,5365.461770,153.657087,47809.129651,323514.339517,46205.000000,-192.978402,30382.000000
74751.210405,0.057429,305750313.340364,3705.974636,5365.461770,153.575955,47774.928571,322825.649473,46205.000000,-193.879483,30382.000000
74758.314860,0.057514,305728386.014779,3705.974636,5365.461770,153.891326,47944.677974,324310.781317,46205.000000,-193.347877,30382.000000
74766.556974,0.057613,306734142.280451,3705.974636,5365.461770,153.294097,47671.048174,323576.919859,46205.000000,-194.679823,30382.000000
74769.357708,0.057647,307099835.213559,3705.974636,5365.461770,153.902958,48003.973002,325916.921581,46555.000000,-194.152206,30382.000000
74771.094357,0.057668,306594989.280590,3705.974636,5365.461770,153.765349,47909.880735,324985.070289,46555.000000,-193.538420,30382.000000
74773.177499,0.057693,306528702.598098,3705.974636,5365.461770,154.028255,48058.480688,327543.212434,46205.000000,-193.974632,30382.000000
74775.023669,0.057715,306690579.730338,3705.974636,5365.461770,153.381175,47730.049476,324852.475606,46205.000000,-193.327548,30382.000000
74788.516021,0.057877,308151518.298749,3705.974636,5365.461770,153.556857,47811.213486,325930.919799,46205.000000,-193.767524,30382.000000
74778.018689,0.057751,306512380.932065,3705.974636,5365.461770,154.023510,48069.016029,328052.031163,47636.000000,-194.014392,30382.000000
74777.050158,0.057739,305426885.665149,3705.974636,5365.461770,154.380928,48205.433076,328282.207400,46205.000000,-193.816216,30382.000000
74782.582428,0.057806,305723392.418265,3705.974636,5365.461770,153.596892,47820.914901,327908.928648,46205.000000,-194.140812,30382.000000
74785.290079,0.057838,305850350.238632,3705.974636,5365.461770,154.294325,48181.926684,328850.745658,46205.000000,-193.588745,30382.000000
74774.282074,0.057706,304213035.757921,3705.974636,5365.461770,154.965968,48501.629622,332278.062473,46205.000000,-194.147417,30382.000000
74769.277663,0.057646,302341578.161488,3705.974636,5365.461770,154.520405,48271.563876,331713.442703,46205.000000,-193.909425,30382.000000
74772.637230,0.057686,302679984.281736,3705.974636,5365.461770,155.560329,48833.949994,333664.604994,49611.000000,-193.837610,30382.000000
74771.609387,0.057674,302229566.082996,3705.974636,5365.461770,155.359476,48728.740082,334376.984878,47321.000000,-193.298261,30382.000000
74767.475237,0.057624,301547667.866741,3705.974636,5365.461770,155.195896,48604.010030,333002.100298,47598.000000,-193.366937,30382.000000
74748.889796,0.057401,299689314.903415,3705.974636,5365.461770,154.949968,48446.029012,331539.546362,46805.000000,-194.005506,30382.000000
74753.772672,0.057460,299957537.002138,3705.974636,5365.461770,155.075811,48497.466027,333053.474126,46805.000000,-193.476249,30382.000000
74765.956954,0.057606,300659153.467715,3705.974636,5365.461770,154.725109,48296.465409,331001.827133,46734.000000,-193.744040,30382.000000
74760.166385,0.057537,300017536.727036,3705.974636,5365.461770,153.838848,47908.073756,328041.535558,44157.000000,-193.273681,30382.000000
74765.195207,0.057597,300009571.079232,3705.974636,5365.461770,154.926438,48391.570371,331028.147554,47100.000000,-192.783637,30382.000000
74769.224096,0.057645,300091423.203699,3705.974636,5365.461770,154.963338,48413.609564,330857.495002,46293.000000,-192.777369,30382.000000
74763.816136,0.057580,299904920.425623,3705.974636,5365.461770,154.361679,48111.285433,328886.671343,45551.000000,-194.014826,30382.000000
74771.455092,0.057672,299719720.276494,3705.974636,5365.461770,155.389859,48658.495322,332843.585144,48982.000000,-194.257382,30382.000000
74722.879633,0.057089,296660218.449634,3705.974636,5365.461770,154.585802,48242.563033,330897.932735,45037.000000,-192.928468,30382.000000
74722.568763,0.057085,296653697.236540,3705.974636,5365.461770,154.717072,48304.631765,331112.110153,45037.000000,-192.986351,30382.000000
74722.438379,0.057084,296649815.454713,3705.974636,5365.461770,154.795614,48344.124638,331102.338699,45037.000000,-192.826019,30382.000000
74723.880888,0.057101,296657405.633417,3705.974636,5365.461770,154.345984,48165.433933,328177.322784,49662.000000,-193.257346,30382.000000
74729.711013,0.057171,296731603.887779,3705.974636,5365.461770,154.298399,48090.985808,327351.656852,44858.000000,-193.913737,30382.000000
74729.711013,0.057171,296731603.887779,3705.974636,5365.461770,154.426317,48164.226206,327693.617573,45030.000000,-193.860917,30382.000000
74729.711013,0.057171,296731603.887779,3705.974636,5365.461770,154.432007,48167.318671,327199.569567,45030.000000,-193.729837,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.435296,47679.223956,324384.426427,47191.000000,-193.705551,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.463241,47695.018618,323590.027083,47191.000000,-193.257174,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.500777,47717.321373,323424.342616,47191.000000,-193.632312,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.441941,47687.878607,322867.733060,47191.000000,-193.304433,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.251393,47589.080533,321851.795589,47191.000000,-192.953802,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.286945,47605.796853,321025.031620,47191.000000,-193.291173,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.367274,47643.347668,320745.181084,47191.000000,-193.145957,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.564898,47729.435624,320656.626031,47191.000000,-193.068616,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.606807,47747.670990,320169.844879,47191.000000,-193.913679,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.551428,47724.505508,319795.645588,47191.000000,-194.138053,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.764434,47849.394657,319818.930712,47191.000000,-193.944911,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,5365.461770,153.782947,47858.901126,319399.766549,47191.000000,-194.014316,30382.000000
74720.244920,0.057057,296056180.768491,3705.974636,4668.541207,153.643811,47785.787783,318485.990274,47191.000000,-194.317412,30382.000000
74723.836211,0.057101,295943717.691835,3705.974636,4901.107324,154.214066,48073.496035,320038.346027,47791.000000,-194.260245,30382.000000
74733.732471,0.057219,295987369.666778,3705.974636,4607.205010,154.811403,48338.664080,320914.929298,47613.000000,-193.973880,30382.000000
74736.067584,0.057247,295927543.700563,3705.974636,4852.742936,153.912448,47890.576359,318641.672468,46214.000000,-194.332931,30382.000000
74730.315731,0.057178,295774954.165464,3705.974636,5275.118482,153.868114,47858.373332,318697.515086,45225.000000,-193.884542,30382.000000
74726.565732,0.057133,295758616.327232,3705.974636,4535.337033,153.290982,47561.910653,316597.147353,44918.000000,-194.355430,30382.000000
74726.565732,0.057133,295758616.327232,3705.974636,4535.337033,153.290982,47561.910653,316597.147353,44918.000000,-194.355430,30382.000000
74721.148075,0.057068,295607899.197449,3705.974636,5275.118482,153.982630,47886.026187,319466.404962,44788.000000,-193.779026,30382.000000
74721.148075,0.057068,295607899.197449,3705.974636,5275.118482,153.982630,47886.026187,319466.404962,44788.000000,-193.779026,30382.000000
74721.148075,0.057068,295607899.197449,3705.974636,5275.118482,153.982630,47886.026187,319466.404962,44788.000000,-193.779026,30382.000000
74712.401972,0.056963,295489218.868875,3705.974636,4246.946197,154.531461,48189.023501,319327.235779,46165.000000,-194.449576,30382.000000
74714.690015,0.056991,295515567.331730,3705.974636,4753.317473,155.025696,48427.170215,321501.923788,46490.000000,-194.371752,30382.000000
74714.001918,0.056983,295497966.098494,3705.974636,4246.946197,154.117534,47967.718687,318617.358173,46165.000000,-194.349098,30382.000000
74714.001918,0.056983,295497966.098494,3705.974636,4246.946197,154.117534,47967.718687,318617.358173,46165.000000,-194.349098,30382.000000
74701.469366,0.056832,295386343.830816,3705.974636,5240.941232,154.363678,48101.505507,319269.278178,46165.000000,-194.635272,30382.000000
74701.469366,0.056832,295386343.830816,3705.974636,5240.941232,154.363678,48101.505507,319269.278178,46165.000000,-194.635272,30382.000000
74703.588220,0.056858,295403166.631083,3705.974636,4982.525665,154.813492,48362.462778,321186.062853,46947.000000,-194.285890,30382.000000
74703.588220,0.056858,295403166.631083,3705.974636,4982.525665,154.813492,48362.462778,321186.062853,46947.000000,-194.285890,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.336068,0.056843,295383425.941169,3705.974636,5451.798694,154.929671,48397.030467,321913.211573,46165.000000,-193.907077,30382.000000
74702.515720,0.056845,295385996.911943,3705.974636,5343.897267,154.922398,48391.786834,321320.109901,46165.000000,-193.944148,30382.000000
74702.515720,0.056845,295385996.911943,3705.974636,5343.897267,154.922398,48391.786834,321320.109901,46165.000000,-193.944148,30382.000000
74702.515720,0.056845,295385996.911943,3705.974636,5343.897267,154.922398,48391.786834,321320.109901,46165.000000,-193.944148,30382.000000
74702.515720,0.056845,295385996.911943,3705.974636,5343.897267,154.922398,48391.786834,321320.109901,46165.000000,-193.944148,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.365629,0.056843,295384798.560100,3705.974636,5529.750808,154.853387,48359.915509,321180.479111,46165.000000,-194.359782,30382.000000
74702.064948,0.056839,295656102.367084,3635.073039,5529.750808,155.133859,48482.966751,322535.389253,46165.000000,-193.903508,29976.054199
74702.064948,0.056839,295656102.367084,3635.073039,5529.750808,155.133859,48482.966751,322535.389253,46165.000000,-193.903508,29976.054199
74702.064948,0.056839,295656102.367084,3635.073039,5529.750808,155.133859,48482.966751,322535.389253,46165.000000,-193.903508,29976.054199
74705.899682,0.056885,297009355.247043,3635.073039,5529.750808,154.864603,48394.745676,323217.826991,46165.000000,-193.552643,29976.054199
74703.533047,0.056857,296249981.397428,3635.073039,5529.750808,155.191913,48566.695667,324323.723583,46165.000000,-194.198953,29976.054199
74715.885967,0.057005,299827231.481167,3635.073039,5529.750808,155.165490,48572.022781,326010.510007,46165.000000,-193.338872,29976.054199
74721.716841,0.057075,301975508.952909,3635.073039,5529.750808,155.071911,48538.959043,323874.664677,49005.000000,-194.473102,29976.054199
74719.582752,0.057049,302166562.189760,3635.073039,5529.750808,155.298091,48660.836131,324406.182846,47974.000000,-193.981219,29976.054199
74718.670286,0.057039,302154433.703956,3635.073039,5529.750808,154.524243,48269.929003,322469.688129,46370.000000,-193.823654,29976.054199
74714.768042,0.056992,300486982.234960,3635.073039,5529.750808,154.988099,48504.125773,326999.544236,46165.000000,-193.722894,29976.054199
74715.779245,0.057004,300322218.123284,3635.073039,5529.750808,155.025292,48511.521137,326240.717500,46165.000000,-194.312408,29976.054199
74730.435610,0.057180,302211192.597334,3635.073039,5529.750808,155.335070,48643.359896,327001.804738,46165.000000,-194.108141,29976.054199
74724.623664,0.057110,299558632.592190,3635.073039,5529.750808,155.510537,48765.415798,329277.842906,51168.000000,-193.625876,29976.054199
74734.827823,0.057232,301540748.250229,3635.073039,5529.750808,154.532675,48275.543218,326864.611597,47332.000000,-193.877669,29976.054199
74733.025647,0.057211,300930901.914471,3635.073039,5529.750808,154.313472,48126.584909,326278.599943,46165.000000,-193.879315,29976.054199
74729.036412,0.057163,299908141.832685,3635.073039,5529.750808,154.843254,48427.769565,327975.364462,46165.000000,-193.646815,29976.054199
74729.036412,0.057163,299908141.832685,3635.073039,5529.750808,154.786751,48398.783941,327850.056233,46165.000000,-193.845848,29976.054199
74736.555331,0.057253,300557324.768005,3635.073039,5529.750808,154.782278,48388.300487,328581.110435,46165.000000,-193.753028,29976.054199
74732.710260,0.057207,299407736.455332,3635.073039,5529.750808,154.626748,48258.116312,328046.221984,46165.000000,-194.317871,29976.054199
74748.042034,0.057391,301257037.970721,3635.073039,5529.750808,154.536845,48222.669036,327730.609537,46165.000000,-193.461035,29976.054199
74757.975951,0.057510,302588909.468172,3635.073039,5529.750808,154.447739,48192.227527,327384.015102,47245.000000,-194.280797,29976.054199
74760.269819,0.057538,301813449.480365,3635.073039,5529.750808,154.513044,48189.216397,328416.113483,46165.000000,-193.502242,29976.054199
74766.119618,0.057608,302155284.236103,3635.073039,5529.750808,154.888362,48389.191582,328845.056206,46165.000000,-193.490354,29976.054199
74770.587480,0.057662,302498030.441501,3635.073039,5529.750808,155.552511,48749.009498,331764.120093,47297.000000,-194.228319,29976.054199
74783.460936,0.057816,303757790.340135,3635.073039,5529.750808,155.508723,48718.795675,332784.910442,47297.000000,-193.435794,29976.054199
74776.715475,0.057735,302858501.218362,3635.073039,5529.750808,156.106346,49019.627008,335077.154306,46165.000000,-193.940352,29976.054199
74773.920428,0.057702,302108377.543439,3635.073039,5529.750808,154.917872,48473.546528,333029.305198,46952.000000,-193.563978,29976.054199
74771.795850,0.057676,301924949.115044,3635.073039,5529.750808,154.907313,48388.127562,331264.097526,47516.000000,-192.826447,29976.054199
74775.731976,0.057723,302423353.598904,3635.073039,5529.750808,154.463514,48149.159733,330526.040572,46165.000000,-193.769604,29976.054199
74781.055246,0.057787,302866477.266284,3635.073039,5529.750808,155.506596,48734.463627,335585.313546,48136.000000,-193.277286,29976.054199
74783.785864,0.057820,302867769.466255,3635.073039,5529.750808,154.440178,48164.325709,332500.949042,49713.000000,-193.069003,29976.054199
74781.484872,0.057792,302483319.253739,3635.073039,5529.750808,154.597692,48240.911569,332402.290676,47420.000000,-193.190631,29976.054199
74776.468770,0.057732,301775942.048797,3635.073039,5529.750808,155.189334,48537.803566,333612.456330,46423.000000,-192.917565,29976.054199
74772.535715,0.057685,301586155.212297,3635.073039,5529.750808,154.807998,48327.214300,332494.010734,45781.000000,-193.028280,29976.054199
74782.462917,0.057804,301521590.770800,3635.073039,5529.750808,154.218471,48034.358942,330807.580688,45781.000000,-193.147579,29976.054199
74795.540128,0.057961,302247411.475063,3635.073039,5529.750808,155.238371,48542.977824,333015.392207,47440.000000,-193.116451,29976.054199
74775.978029,0.057726,298354185.281874,3635.073039,5529.750808,155.274582,48603.713438,334544.011904,47377.000000,-192.969490,29976.054199
74771.249575,0.057670,298003781.245265,3635.073039,5529.750808,155.846248,48842.324146,336245.664145,46245.000000,-193.377573,29976.054199
74752.895128,0.057449,297097546.568940,3635.073039,5529.750808,155.142926,48538.025011,333782.694531,46245.000000,-193.493695,29976.054199
74760.845070,0.057545,297464096.186794,3635.073039,5529.750808,155.777037,48825.824345,334923.522075,46245.000000,-193.508679,29976.054199
74744.451580,0.057348,295835277.613841,3635.073039,5529.750808,154.573865,48209.709302,331245.933412,45781.000000,-193.387883,29976.054199
74744.451580,0.057348,295835277.613841,3635.073039,5529.750808,154.457413,48150.044029,330616.162518,45781.000000,-192.926325,29976.054199
74744.451580,0.057348,295835277.613841,3635.073039,5529.750808,154.382201,48113.981720,329857.241137,45781.000000,-193.006449,29976.054199
74720.270744,0.057058,294180783.498011,3635.073039,5529.750808,154.426190,48120.241489,329917.021276,45781.000000,-192.959560,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.020244,47882.830566,329627.638073,45781.000000,-193.697994,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.084038,47916.024199,329082.676869,45781.000000,-193.476280,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.117255,47931.062413,328854.043410,45781.000000,-193.584250,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.065911,47905.563894,328304.767440,45781.000000,-193.173287,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.088730,47918.004758,327767.740906,45781.000000,-193.396427,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.244862,48000.350999,328009.391405,45781.000000,-192.962404,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.129969,47926.569009,326988.020366,44189.000000,-193.284652,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.150156,47937.463450,326126.366151,44189.000000,-193.353625,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.037412,47878.345335,325115.202969,44189.000000,-193.379570,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.082476,47901.640327,324554.654929,44189.000000,-193.827221,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.100931,47912.716652,323647.793067,45582.000000,-193.295450,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.057686,47892.596077,322810.645526,45582.000000,-193.652858,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,154.023154,47876.309580,322514.038487,45582.000000,-193.336359,29976.054199
74716.243604,0.057009,293909944.073801,3635.073039,5529.750808,153.825855,47783.597772,321189.920765,45582.000000,-194.287554,29976.054199
74715.154351,0.056996,293720683.471849,3635.073039,5529.750808,153.853789,47859.180405,319766.179929,46664.000000,-193.737972,29976.054199
74715.154351,0.056996,293720683.471849,3635.073039,4715.796433,153.694564,47771.976524,319045.125314,46664.000000,-194.552113,29976.054199
